sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
48H_8,8,0.121810332,0.167217508,0.058925115,0.225428018,0.013964568,0.003245497,0.035253834,0.014172994,0.015780855,0.005478636,0.173678726,0.002114039,0.007086497,0.005835939,0.002411791,0,0,0.001250558,0.000387078,0.000357302,0.004496055,0.003900551,0.006520768,0.000178651,0.000506178,0.103319934,0,0.004049427,0.000714605,0.000923031,0,0.000476403,0.000476403,0.001101682,0.000387078,0.000387078,0.000297752,0,0.000446628,0,0.000565729,0,0.000208426,0.000238202,0,0,0,0.000267977,0,0.000267977,0.000357302,0,0.002888194,0.000387078,0,0,0,0,8.93E-05,0,0,0,0.000416853,0,0,0.000238202,0,0.000178651,0,0.001220783,0,0,8.93E-05,0.000297752,0.000625279,0,0,8.93E-05,0.000297752,0,0,0.000238202,5.96E-05,0,0,0,0,0,0,0.000416853,0,0,0.000416853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524877177,0.140062528,0.169986601,0.00303707,0.016197707,0.001905613,0.009557838,0.01587018,0.016197707,0.00068483,0.004704481,0.010004466,0.006371892,0.005746613,0.003364597,0.004287628,0.000774155,0.000833706,5.96E-05,0.001637636,0.012535358,0.000863481,0.003960101,0.000178651,0,0.00223314,0.000208426,0.005508411,0,0.001578085,0,0.000327527,0.004764032,0.001726961,0,0,0.00080393,0,0.000416853,0.000506178,0.00068483,0.000387078,0.000506178,0.000119101,0,0.000178651,0.000923031,0.000893256,0,0.000327527,0.000625279,0.000506178,0.000208426,0.000357302,5.96E-05,0,0,0.00080393,0.000327527,0.000238202,0.000148876,5.96E-05,0,0,8.93E-05,0.000148876,0,0.000476403,0.000238202,0.000327527,0.000178651,0.001131457,0.000119101,0,0.001905613,0.000774155,0,0,0.000238202,0,0.001429209,8.93E-05,0,0,0,0,0,0,0.000119101,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0
48H_9,9,0.850677386,0.062468364,0.029328569,0.003364597,0.007205598,0.001280333,0.005419086,0.005359536,0.000178651,0.001637636,0.00762245,0.001667411,0,0.002858419,0.001965163,0.000297752,0.00297752,0.000506178,0.002411791,0.000387078,0.001875837,0.000119101,0.002084264,0.000178651,0,0,0,0,0,0,0,0.000327527,0.000595504,0.000655054,5.96E-05,0,0,0,0,0,0.000208426,0,0.000297752,0,0,0,0,0,0,0,0.002203365,0,0,0.000416853,0,0,0,0,0.000208426,0,0,0,0.000476403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0.000238202,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292541313,0.109572726,0.187137115,0.001786512,0.018460622,0.041923478,0.02647015,0.016406134,0.002798869,0.001726961,0.005389311,0.014619622,0.004674706,0.008426381,0.006163466,0.002173589,0.014917374,0.001101682,0.024653863,0.003096621,0.008039303,0.005419086,0.004138752,0.013309513,0,0,0,0.000148876,0.001220783,0.000982582,0.000148876,0.000267977,0.00154831,0.000119101,0.005865714,0.006580319,0.000565729,0.000119101,0.000267977,0.000238202,0.000655054,0,0,0.000297752,0.000267977,0,8.93E-05,0.001220783,0,5.96E-05,0.00229269,5.96E-05,0.002352241,0.001161233,0.000952806,0.000625279,0,0,0.001667411,0,0,0,0.001012357,0,0,0.00080393,0,0.000208426,0,0.000506178,0,0.007771326,0,0.000416853,0,0,0,0.000238202,0,0,0.000297752,0.00080393,0.001339884,0,0,0,0.000238202,0,0,0.015215126,0,0,0,0,0,0.000178651,0.044930773,0,0,0,0.000208426,0,0,0.010867947,0,0,0,0.003275272,0,0
48H_10,10,0.674289117,0.020157809,0.077028435,0.083340777,0.002739318,0.00068483,0.003066845,0.002203365,0.000327527,0.043263362,0.072234629,0.001637636,5.96E-05,0.001220783,0.001071907,0.000982582,0.000506178,0.000357302,0,0.004347179,0.00154831,0.000297752,0.000833706,0,0,0,0,0.000148876,0,0,0,0.000238202,8.93E-05,0.000446628,0,5.96E-05,0,0,0.000178651,0,8.93E-05,0.000119101,0,0,0,0,0,0.000267977,0,0,0.000148876,0,0,8.93E-05,0,0,5.96E-05,0,0,0.000327527,0,0,0,0,0,0,0.003841,0,0,0,0,0,0,0.000178651,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13440524,0.044841447,0.083846955,0.005359536,0.004793807,0.006252791,0.009825815,0.014351645,0.001071907,0.002739318,0.002173589,0.018222421,0.000446628,0.002143814,0.00074438,0.012297156,0.133273783,0.001310109,0.001756737,0.063659372,0.069405985,0.00148876,0.001280333,0.001756737,0.000208426,0,0.002024713,0.000357302,0.000714605,0.000148876,0.000238202,5.96E-05,0.000565729,0.000357302,0,0.000267977,0.002649993,5.96E-05,0.001220783,0.00074438,0.001250558,0.081673366,0.000952806,0.000714605,0.000357302,0.000119101,0.009647164,0.00836683,0.000119101,0.000148876,8.93E-05,0.001131457,0.000119101,0,0.00068483,0,0,0,0.000327527,0.011999404,0,0.000297752,0.025189817,0.031978562,0,0.000178651,0.026857228,0.013994343,0,0,0.000148876,0.006699419,0.019889832,0.007949978,0,0,0,0.000327527,0,0,0.000208426,0.001220783,0.015929731,0,0,0,0.004287628,0,0,0,0,0.001965163,0,0,0.000148876,0,0,0,0.000625279,0,0.006163466,0,0,0.004406729,0.007801102,0,0.006997171,5.96E-05,0.000357302,0
48H_11,11,0.979068036,0.000178651,0.006878071,0.002084264,0,0,0,0,0.000565729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003513473,0,0,0.007414024,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550930475,0.067232395,0.087628406,0.024624088,0.034926306,0.004138752,0.018937025,0.014530296,0.019353878,0.00148876,0,0.002590442,0.003245497,0.005359536,0.001875837,0.014113444,0.000208426,0.001399434,0.000416853,0.001280333,0.001101682,0.000327527,0.002441566,0.000655054,5.96E-05,0,0,0.000506178,5.96E-05,0.002054489,0.000297752,0.004853357,0.006729195,0.001518535,0.000952806,0.000595504,0.007652226,0.000267977,0.000357302,5.96E-05,0.009349412,0.000387078,0.001458985,0.000327527,0,0.000208426,0.000148876,0.001012357,0.031859461,0.00068483,0.000714605,0,0.000208426,0.000267977,0.00074438,0,0,0.018669049,0.000119101,0.000178651,0.023462855,0.000208426,0.000208426,0,0,0.000327527,0,0.000863481,0,0.000416853,0.005955039,0.000178651,0,8.93E-05,0,0.000148876,0,0.000238202,0.000119101,0,0.00068483,0.000357302,0,0,0,0,0,0.002649993,0.000387078,0.000148876,8.93E-05,0,0,0,2.98E-05,0.000238202,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0
48H_12,12,0.870686318,0.002441566,0.040583594,0.019532529,0.000357302,0.002411791,0.000208426,0.000565729,0.026499926,0.002441566,0,0,0.008217954,0.000178651,0,0,0,0,0,0,5.96E-05,0.001369659,0,0,0,0,0,0.006223016,0.001935388,0,0.000476403,0,5.96E-05,0,0.000357302,0,0,0.001161233,0,0.002769093,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0.001756737,0,0.000476403,0.000267977,0,0,0.000387078,0.000327527,0,0,0,0,0.002620217,0.000595504,0,0.000119101,0,0,0,0,0,0,0,0,0,8.93E-05,0.000476403,0,0,0,0,0,0.000595504,0,0,0,8.93E-05,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026559476,0.001756737,0.388328123,0.002411791,5.96E-05,0.009825815,0.000506178,0.000148876,0.236534167,0.002620217,0,0,0.161738872,0,0,0,0,0,0.000595504,8.93E-05,0.003126396,0.001965163,0.000148876,0.000208426,0,0,0.000625279,0.023581956,0.002530892,0,0.007473575,0,0.001458985,8.93E-05,0.000416853,0.000357302,0,0.011046598,0.001726961,0.037993152,0.000178651,0,0,0,5.96E-05,0,0.000357302,0,0,0,0,8.93E-05,0.000416853,0,0.01283311,0.000833706,8.93E-05,0,0.01810332,0.008545482,0,8.93E-05,0,0.000119101,0.008128629,0,0,0,0,0.000267977,0,8.93E-05,0,0,0,0,0,2.98E-05,0.005925264,0,0,0,0,8.93E-05,0.001637636,0,2.98E-05,0,0,0,0,0,0,0.000982582,0.00068483,0.000119101,0,0,0.000267977,0,0,0,0.000148876,0,0,0,0,0,0,0
48H_13,13,0.637963377,0.04531785,0.04829537,0.165490546,0.005538187,0.002143814,0.005865714,0.004317404,0.000416853,0.041923478,0,0.000148876,5.96E-05,0.003900551,0.002114039,0,0,0.000535954,0.000208426,0.000148876,0,0.000952806,0.001697186,0.000119101,0,0.025636445,0,0,0,0,0,0.000774155,0.000267977,0.000208426,0.000267977,0.000238202,8.93E-05,0,0,0,0,0,0.000238202,0.000178651,0,0.000595504,0,0,0,0.000178651,0,0,0,0.000208426,0,0,0,0,0.000119101,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0.000476403,5.96E-05,0.000357302,0,0,0,0.000297752,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166205151,0.25436951,0.129313682,0.014143219,0.06645824,0.030668453,0.030162275,0.030311151,0.01741849,0.040762245,0,0.007235373,0.00762245,0.015036475,0.006490993,0.006580319,0.001399434,0.003394372,0.012535358,0.014053893,0.008664582,0.004257853,0.007801102,0.007235373,0,0.000833706,0.000506178,0.004049427,0.001369659,0.003275272,0.002739318,0.001250558,0.002501117,0.002024713,0.003126396,0.00899211,0.001667411,0.002352241,0.001518535,0.000714605,0.000595504,0.000387078,0.001161233,5.96E-05,0.001697186,0.000714605,0.00080393,0.00229269,0,0.000506178,0.00148876,0.000178651,0.001429209,0.000267977,0.000387078,0,0.001071907,0,0.001607861,0.004376954,0.000148876,0,0.002084264,0.000476403,0.000267977,0.001994938,0,0,0.000208426,0.000178651,0.000535954,0.00080393,0.000357302,0.000327527,0,0.000625279,0.000446628,0.00074438,0.000148876,8.93E-05,0.000416853,8.93E-05,0,0,0.000208426,0.000357302,0,0.000595504,0.000446628,0.002262915,0,0,0,0.002888194,0,0.001905613,0,0.001250558,0.000238202,0,0,0,0.000208426,0.000387078,0,0,0,0,0,0
48H_14,14,0.584278696,0.025011166,0.020485336,0.159803484,0.002679768,0.003543248,0.006669644,0.003364597,0.001429209,0.158433825,0,0,0.005806163,0.000952806,0.000655054,0.000178651,0,0.000238202,0.001250558,0,0.000119101,0.002560667,0.000952806,0.000565729,0,0,0,5.96E-05,0.000327527,0,0,0.000178651,2.98E-05,5.96E-05,0.000833706,0.000267977,0.000119101,0,0.000297752,5.96E-05,0,0,0.000119101,5.96E-05,0,0.016971862,0,0,0,5.96E-05,0,0,0,8.93E-05,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196367426,0.204436504,0.137025458,0.036504392,0.043322912,0.016257258,0.041089772,0.055590293,0.028554414,0.022212297,0,0.003424148,0.040136966,0.022807801,0.013220188,0.043412238,0,0.003096621,0.000506178,0.003275272,0.004019652,0.013934792,0.008009528,0.00229269,0,0,0,0.000714605,0.001697186,0,0.001905613,0.003334822,0.004555605,0.000893256,0.003424148,0.000178651,0.001250558,0,0,0.002798869,0.001310109,0,0,0.000506178,0,0.002679768,0,0,0,0.000476403,0.000952806,0,0,0.000774155,0.000446628,0,0.002262915,0,0.003066845,0,0,0,0.000893256,0,0,0.000446628,0,0.001012357,0,0,0.00074438,0,0,0.000476403,0,0,0,0.000982582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48H_15,15,0.33806759,0.064790829,0.235313384,0.023343755,0.005151109,0.152568111,0.007592675,0.005865714,0.026827453,0.004138752,0,0.002679768,0.015155575,0.002441566,0.001578085,0.003424148,0.000506178,0.000863481,0.019353878,0.012594908,0.003573024,0.023135328,0.001429209,0.002024713,0,0,0,0.004198303,0.003245497,0,0.001280333,0.000595504,0.000982582,0.000655054,0.00229269,0.00762245,0.000416853,0.001191008,0.001339884,0,0.001637636,0,0.000446628,5.96E-05,0,0,0.000208426,5.96E-05,0,0,0.000327527,0.000119101,0.001042132,0.000208426,2.98E-05,0.006729195,8.93E-05,0,0.000893256,0,0,0.000625279,0,0,0,0.000267977,0,0,0,0.000416853,0,5.96E-05,0,0,0,0,0,8.93E-05,0,0,0,0,0,8.93E-05,5.96E-05,0,0.000119101,0,0.00068483,0.000208426,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000535954,0,0,0.300550841,0.02337353,0.305612625,0.003364597,0.004019652,0.019472979,0.010778621,0.027482507,0.048474021,0.00681852,0,0.005091559,0.027452732,0.001458985,0.000535954,0.048980199,0.009974691,0.000148876,0.00148876,0.047312788,0.025934197,0.005389311,0.000863481,0.000863481,0,0,0,0.007384249,0.000535954,0.000148876,0.004228078,0.000267977,0.001101682,0.000267977,0.000655054,5.96E-05,0.000178651,0.006699419,0.000238202,0,0.008515706,0,0.001071907,0.000565729,0,5.96E-05,0,0,0,0.000565729,0.000387078,0,0,0.000446628,0.000267977,0.014917374,0.000178651,0,0.001667411,5.96E-05,0,0.005389311,0,0,0,8.93E-05,0,0.000297752,0,0.000148876,5.96E-05,0,0,0,0,0,0,0,0,0,0,0.003989876,0,0,0.000119101,0,0,0,0.000506178,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0
72H_1,1,0.364805717,0.18034837,0.080631234,0.243054935,0.017120738,0.003126396,0.016733661,0.025160042,0,0.001518535,0.002620217,0.000535954,0,0.015364002,0.003275272,0.001191008,0,0.003066845,0.001250558,0.000357302,0.000416853,0,0.006669644,0,0,0,0,0,0.001310109,0.000893256,0,0.006342117,0.001339884,0.001191008,0,0,0.000476403,0.000178651,0,0,0,0,0.001756737,0.000506178,0.001994938,0,0,0,0,0.000178651,0.00080393,0.000327527,0,0.001220783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0.000416853,0,0,0,0,0,0,0,0,0,0.282149769,0.306803633,0.019294328,0.038231353,0.060562751,0.02119994,0.02944767,0.042667858,0.001726961,0.036176865,0.000327527,0.000565729,0.000357302,0.042042579,0.009468513,0.008069078,0,0.002173589,0.003960101,0.000476403,0.000476403,0.004615156,0.008932559,0.001578085,0,0,0.000267977,0,0.001071907,0.000119101,0.000267977,0.00303707,0.00223314,0.000327527,0,0.000178651,0.001012357,0,0,0,0.001756737,0,0.000565729,0,0.002084264,0.003632574,0.000297752,0.000476403,0,0.004853357,0.003007295,0,0.000327527,0.001280333,0,0,0.000625279,0.007294923,0,0.000267977,0.002173589,0,0,0,0,0,0,0,0,0,0,0,0,0.001191008,0,0,0.000506178,0,0,0.001935388,0,0,0,0.00148876,0,0,0.000238202,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72H_2,2,0.682417746,0.138484442,0.023701057,0.06490993,0.017269614,0.004347179,0.009885365,0.016465684,0,0.001786512,0,0,0,0.00681852,0.004049427,0.000208426,0,0.000982582,0.000774155,0,0.000714605,0.000535954,0.00446628,0.000625279,0.001846062,0,0.000208426,0,0.000178651,0.001071907,8.93E-05,0.001042132,0.000863481,0.000833706,0.000923031,5.96E-05,0.000238202,0,0.000387078,0,0,0,0.000327527,0,0,0,0,0.000416853,0,0.000357302,0.000476403,0,0.000267977,0.000923031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446628,0,0,0.000982582,0,0,0,0,0,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0.130772666,0.310108679,0.036534167,0.099181182,0.03087688,0.063004317,0.055679619,0.025963972,0.003841,0.008515706,0,0.002382016,0.002441566,0.011403901,0.006610094,0.000952806,0.00068483,0.003424148,0.006610094,0.000625279,0.002382016,0.005359536,0.005627512,0.018013994,0.014738723,0,0.000535954,0.000446628,0.001846062,0.041953253,0.005240435,0.001458985,0.001994938,0.002798869,0.011671877,0.00750335,0,0,0.003096621,0.000387078,0,0,0.000267977,0,0,0.001429209,0.00080393,0.000238202,0,0.004555605,0.001191008,0.001071907,0.001637636,0.001131457,0,0,5.96E-05,0,0,0.000238202,0,0.001756737,0.000238202,0.000119101,0,0.001280333,0,0.001518535,0,0,0.000297752,0.000535954,0,0.000208426,0,0.004764032,0,0,0.000387078,0,0,0.000119101,0.000357302,0.000416853,0.000238202,0.000476403,0,0.00074438,0.000416853,0.000714605,0.00148876,0.000178651,0,0,0,0.001191008,0,0,0.000148876,0.000416853,0,0,0,0,0,0.000416853,0,0,0,0
72H_3,3,0.199791574,0.367098407,0.005716838,0.00303707,0.037397648,0.014470746,0.028881941,0.033377996,0.006967396,0.001846062,0,0.061336906,0.006967396,0.011880304,0.005389311,0.0075629,0.000148876,0.00532976,0.000863481,0.005657287,0.076224505,0.005002233,0.00830728,0.00154831,0.003989876,0,0.012297156,0.000774155,0.001131457,0.00080393,0.000327527,0.001756737,0.002471341,0.001131457,0.000923031,0,0.000625279,0,0.001310109,0,0.011106149,0,0.000595504,0.000506178,0.001965163,0,0.009408962,0.000357302,0,0.000833706,0.001994938,0,0.000982582,0.00223314,0,0,0.008217954,0,0,0,0,0,0,0,0,0.000506178,0,0,0,2.98E-05,0.000148876,0.001310109,0,0.001667411,0,0,0,0,0,0,0,0,0.000297752,0.000982582,0.001607861,0.000148876,0.001578085,0,0,0,0,0,0.00080393,0,0,0,0,0.003305047,0,0,0,0,0,0,0,0,0,0,0,0,0.216078607,0.211195474,0.020128033,0.008128629,0.025904422,0.062200387,0.051927944,0.021765669,0.006342117,0.006788745,0,0.04606223,0.005806163,0.011076373,0.007741551,0.035551586,0.000208426,0.003930326,0.005657287,0.004555605,0.020544886,0.016912312,0.003989876,0.002471341,0.026857228,0,0.00532976,0.00303707,0.003573024,0.003066845,0.001935388,0.000565729,0.002501117,0.001697186,0.005776388,0.000357302,0.007384249,8.93E-05,0.003751675,0,0.005419086,0,0.000625279,0.000982582,0.002947745,0.002024713,0.008634807,0.004496055,0.000119101,0.005002233,0.000297752,0.000863481,0.000625279,0.00074438,0,8.93E-05,0.018698824,0.007443799,0.000357302,0.000119101,0.000952806,0.000178651,0,0.00080393,0.000119101,0.000595504,0,0.000595504,0,0.001012357,0.000387078,0.001280333,0,0.000565729,0,0.000357302,0.000208426,0.000297752,0,0,0,0.000148876,0.000714605,0,0.000595504,0.003394372,5.96E-05,0.000238202,0.000714605,0.000208426,0.000357302,0,0,0.000148876,0.000446628,0.000148876,0,0.0037219,0.000595504,0,0,0,0,0,0,0,0,0,0,0
72H_4,4,0.539913652,0.096025011,0.1132053,0.040672919,0.018281971,0.043948191,0.011463451,0.021229716,0.001369659,0.000267977,0,0.01208873,0.036117314,0.009081435,0.004764032,0.000833706,0.000476403,0.002947745,0.002649993,0.001816287,0.001101682,0.001875837,0.003424148,0,0.000267977,0,0.000119101,0.002173589,0,0,0.000297752,0.00080393,0.001607861,0.002322465,0.00068483,0,0.001042132,0,0,0,0,0,0.000952806,0.000119101,0.000238202,0,0.004347179,0,0,0.000625279,0.000238202,0,0.000148876,0.001161233,0,0.001697186,0,0,0.000119101,0.003096621,0,0,0,0,0,0,0,0.000148876,0,0.001458985,0,5.96E-05,0,0.000238202,0,0,0,0,0,0,0.000357302,0,0,0,0.000208426,0,0.000238202,0,0.000446628,0.000327527,0,0,0.000327527,0,0.000238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096888492,0.201756737,0.015751079,0.008724133,0.05288075,0.074914396,0.029536996,0.049575703,0.001339884,0.000416853,0.000476403,0.170641656,0.018460622,0.020515111,0.010689296,0.007682001,0.006193241,0.007086497,0.003185946,0.002739318,0.010570195,0.007265148,0.010391544,0.003007295,0.005538187,0,0.046300432,0.000863481,0.002501117,0.000387078,0.001518535,0.003602799,0.006788745,0.001786512,0.001161233,0.000833706,0.003424148,0.000148876,0.00527021,0,0.000327527,5.96E-05,0.001280333,0.000595504,0.005002233,0.000625279,0.002322465,0.002114039,0,0.00154831,0.003930326,0.011314575,0.000714605,0.00229269,0.000327527,8.93E-05,0,0,0,0.002739318,0,0,0.000119101,0.000238202,0,0,0,0.000238202,0,0.003453923,0.010570195,0,0,8.93E-05,0,0,0.00074438,0.00303707,0,0.000267977,0.006163466,0.000119101,0,0.000416853,0,0,0.005299985,0.000148876,0.002501117,0.001726961,0,0,0,0,0,0,0,0.000476403,0.003513473,0,0.00074438,0,0,0,0,0,0,0,8.93E-05,0
