sample,class,F_g__Staphylococcus,F_g__Acinetobacter,F_g__Corynebacterium,F_g__Cutibacterium,F_g__Pseudomonas,F_g__Streptococcus,F_g__Sphingomonas,F_g__Brevundimonas,F_g__Anaerococcus,F_g__Lawsonella,F_g__norank_f__Neisseriaceae,F_g__Kocuria,F_g__Finegoldia,F_g__Bradyrhizobium,F_g__Pelomonas,F_g__Enhydrobacter,F_g__Deinococcus,F_g__Stenotrophomonas,F_g__Rothia,F_g__Micrococcus,F_g__Paracoccus,F_g__Actinomyces,F_g__Phyllobacterium,F_g__Haemophilus,F_g__Lactobacillus,F_g__Actinotignum,F_g__Gordonia,F_g__Peptoniphilus,F_g__Veillonella,F_g__norank_f__norank_o__Chloroplast,F_g__Prevotella,F_g__Aquabacterium,F_g__Methylobacterium-Methylorubrum,F_g__Delftia,F_g__Granulicatella,F_g__Neisseria,F_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,F_g__Porphyromonas,F_g__Gemella,F_g__Eremococcus,F_g__Roseomonas,F_g__Piscicoccus,F_g__Acidovorax,F_g__Devosia,F_g__unclassified_f__Xanthobacteraceae,F_g__unclassified_f__Enterobacteriaceae,F_g__Brachybacterium,F_g__Chryseobacterium,F_g__Psychrobacter,F_g__Bacillus,F_g__norank_f__Caulobacteraceae,F_g__Rhodococcus,F_g__Fusobacterium,F_g__Burkholderia-Caballeronia-Paraburkholderia,F_g__Brevibacterium,F_g__Mobiluncus,F_g__unclassified_f__Dermacoccaceae,F_g__Pantoea,F_g__Dermabacter,F_g__Kytococcus,F_g__unclassified_o__Enterobacterales,F_g__Aerococcus,F_g__unclassified_f__Intrasporangiaceae,F_g__Luteimonas,F_g__Ezakiella,F_g__Leptotrichia,F_g__norank_f__Weeksellaceae,F_g__unclassified_f__Rhizobiaceae,F_g__Escherichia-Shigella,F_g__Peptostreptococcus,F_g__unclassified_f__Rhodobacteraceae,F_g__unclassified_f__Sphingomonadaceae,F_g__Ornithinimicrobium,F_g__Mesorhizobium,F_g__Anoxybacillus,F_g__norank_f__Mitochondria,F_g__Weissella,F_g__unclassified_f__Comamonadaceae,F_g__Murdochiella,F_g__Enterobacter,F_g__Skermanella,F_g__Flavobacterium,F_g__norank_f__JG30-KF-CM45,F_g__norank_f__Rhizobiaceae,F_g__Dialister,F_g__Aeromonas,F_g__Amaricoccus,F_g__Serratia,F_g__Romboutsia,F_g__Rubellimicrobium,F_g__norank_f__norank_o__SBR1031,F_g__Exiguobacterium,F_g__unclassified_p__Proteobacteria,F_g__Varibaculum,F_g__unclassified_k__norank_d__Bacteria,F_g__Alloprevotella,F_g__Aliterella,F_g__Arthrobacter,F_g__Pseudoxanthomonas,F_g__unclassified_f__Lachnospiraceae,F_g__Sphingopyxis,F_g__Alishewanella,F_g__Abiotrophia,F_g__Truepera,F_g__Ottowia,F_g__norank_f__Muribaculaceae,F_g__Niabella,F_g__Chroococcidiopsis_PCC_7203,F_g__Pedobacter,F_g__unclassified_c__Parcubacteria,H_g__Staphylococcus,H_g__Acinetobacter,H_g__Corynebacterium,H_g__Cutibacterium,H_g__Pseudomonas,H_g__Streptococcus,H_g__Sphingomonas,H_g__Brevundimonas,H_g__Anaerococcus,H_g__Lawsonella,H_g__norank_f__Neisseriaceae,H_g__Kocuria,H_g__Finegoldia,H_g__Bradyrhizobium,H_g__Pelomonas,H_g__Enhydrobacter,H_g__Deinococcus,H_g__Stenotrophomonas,H_g__Rothia,H_g__Micrococcus,H_g__Paracoccus,H_g__Actinomyces,H_g__Phyllobacterium,H_g__Haemophilus,H_g__Lactobacillus,H_g__Actinotignum,H_g__Gordonia,H_g__Peptoniphilus,H_g__Veillonella,H_g__norank_f__norank_o__Chloroplast,H_g__Prevotella,H_g__Aquabacterium,H_g__Methylobacterium-Methylorubrum,H_g__Delftia,H_g__Granulicatella,H_g__Neisseria,H_g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,H_g__Porphyromonas,H_g__Gemella,H_g__Eremococcus,H_g__Roseomonas,H_g__Piscicoccus,H_g__Acidovorax,H_g__Devosia,H_g__unclassified_f__Xanthobacteraceae,H_g__unclassified_f__Enterobacteriaceae,H_g__Brachybacterium,H_g__Chryseobacterium,H_g__Psychrobacter,H_g__Bacillus,H_g__norank_f__Caulobacteraceae,H_g__Rhodococcus,H_g__Fusobacterium,H_g__Burkholderia-Caballeronia-Paraburkholderia,H_g__Brevibacterium,H_g__Mobiluncus,H_g__unclassified_f__Dermacoccaceae,H_g__Pantoea,H_g__Dermabacter,H_g__Kytococcus,H_g__unclassified_o__Enterobacterales,H_g__Aerococcus,H_g__unclassified_f__Intrasporangiaceae,H_g__Luteimonas,H_g__Ezakiella,H_g__Leptotrichia,H_g__norank_f__Weeksellaceae,H_g__unclassified_f__Rhizobiaceae,H_g__Escherichia-Shigella,H_g__Peptostreptococcus,H_g__unclassified_f__Rhodobacteraceae,H_g__unclassified_f__Sphingomonadaceae,H_g__Ornithinimicrobium,H_g__Mesorhizobium,H_g__Anoxybacillus,H_g__norank_f__Mitochondria,H_g__Weissella,H_g__unclassified_f__Comamonadaceae,H_g__Murdochiella,H_g__Enterobacter,H_g__Skermanella,H_g__Flavobacterium,H_g__norank_f__JG30-KF-CM45,H_g__norank_f__Rhizobiaceae,H_g__Dialister,H_g__Aeromonas,H_g__Amaricoccus,H_g__Serratia,H_g__Romboutsia,H_g__Rubellimicrobium,H_g__norank_f__norank_o__SBR1031,H_g__Exiguobacterium,H_g__unclassified_p__Proteobacteria,H_g__Varibaculum,H_g__unclassified_k__norank_d__Bacteria,H_g__Alloprevotella,H_g__Aliterella,H_g__Arthrobacter,H_g__Pseudoxanthomonas,H_g__unclassified_f__Lachnospiraceae,H_g__Sphingopyxis,H_g__Alishewanella,H_g__Abiotrophia,H_g__Truepera,H_g__Ottowia,H_g__norank_f__Muribaculaceae,H_g__Niabella,H_g__Chroococcidiopsis_PCC_7203,H_g__Pedobacter,H_g__unclassified_c__Parcubacteria
2_12,12,0.548220932,0.005835939,0.142772071,0.021646568,0.002679768,0.002649993,0.001310109,0.001429209,0.076462707,0.007116272,0,0.000208426,0.042102129,0.000982582,0.000416853,0.000119101,0,0.000595504,0.000119101,0,0.000416853,0.000535954,0.000208426,0,8.93E-05,0,0,0.040970671,0.000208426,0,0.014589847,8.93E-05,0,0,0,5.96E-05,0,0.01587018,0.000357302,0.006133691,0,0,0.000148876,2.98E-05,0,0,0,0,0,0,0,0,0,0,0.004317404,0.00607414,0,0,0.003602799,0.001071907,0,8.93E-05,0,0,0.019770731,0,0,0.000238202,0,5.96E-05,0,2.98E-05,0,0,0,0,0,0.000416853,0.012624684,0,0,0,0,0.000178651,0.003007295,0,0,0,0.000119101,0,5.96E-05,0,0,0.002054489,0.000267977,0,0,0.000208426,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0.146613071,0.00080393,0.324579425,0.000267977,0.000327527,0.003543248,0.000238202,0.000327527,0.159565282,0.005180884,0,0.000506178,0.070626768,8.93E-05,0,0.000148876,0,0.000119101,0.000119101,0,0.000655054,0.000863481,0,0.000148876,0,0,0,0.047163912,0.000148876,0,0.037933601,0,0,0,5.96E-05,0.000535954,5.96E-05,0.043114486,0.000923031,0.014947149,5.96E-05,0,0,0,0,0,0.001042132,0,0,0,0,2.98E-05,0.000119101,0,0.018371297,0.005657287,0.000267977,0,0.009349412,0.005746613,0,0.000357302,2.98E-05,0,0.044722346,0,0,8.93E-05,0,0.000119101,0,0,0,0,0,0,0,2.98E-05,0.027601608,0,0,0,0,0,0.007443799,0,0,0,8.93E-05,0,0,0,0,0.001935388,0.000267977,0,0,2.98E-05,0,0,0,0,0.000267977,0,0,0,0,0,0,0
3_12,12,0.432514515,0.020663987,0.190531487,0.074437993,0.023849933,0.008039303,0.005806163,0.007175823,0.082239095,0.007384249,0,0.000476403,0.034360578,0.002858419,0.003453923,0.001994938,0,0.003870776,0.000774155,0,0.003126396,0.001280333,0.001250558,8.93E-05,0,0,0,0.025428018,0.000148876,0,0.000982582,0.001578085,0.000148876,0,0,0.000238202,0.000208426,0.003513473,0.002411791,0.009200536,0.000119101,0,0.000238202,0.000625279,0,0,0,5.96E-05,0,0,0.000238202,0,0.000119101,0.000714605,0.007741551,0.001816287,0.001310109,0,0.005419086,0.001101682,0,0,0,0,0.008098854,0,0,0,0,0.000565729,0,0.00154831,0,8.93E-05,0,0,0,0.000208426,0.004972458,0,8.93E-05,0,0,0.000595504,0.001339884,0,0,0,0.000148876,0,0,0,0,0.000952806,0,0,0,0,0,0,0,0,0.000535954,0,0,0,0,0,0,0,0.037486973,0.004704481,0.258538038,0.002709543,0.003841,0.128122674,0.003960101,0.006878071,0.18945958,0.001220783,0,0.000565729,0.077207086,0.000595504,0.000625279,0.002828644,0,0.000893256,0.004912908,0.000178651,0.009140986,0.014708947,0.000267977,0.001756737,0,0,0,0.018996576,0.010480869,0,0.011016823,0.000119101,8.93E-05,0,0.002649993,0.005835939,0.001220783,0.006461218,0.029149918,0.01810332,0.00068483,0,0,0.001012357,0,0,0.000535954,0.00080393,0,0,0,0,0.011433676,2.98E-05,0.016019056,0.000387078,0.003513473,0,0.011195474,0.007384249,0,5.96E-05,0.000178651,8.93E-05,0.00229269,0.012267381,0,5.96E-05,0,0.002530892,0,0.002262915,0,5.96E-05,0,0,0,0.000357302,0.00303707,0,2.98E-05,0.001071907,5.96E-05,0,0.000416853,0,5.96E-05,0,8.93E-05,0,0,0,5.96E-05,0.000327527,0,0.000863481,0,0,0.000119101,2.98E-05,0,0,0.018401072,0.000208426,0,0,0,0,0,0
4_12,12,0.613785916,0.021348816,0.066666667,0.125026053,0.027780259,0.016435909,0.002858419,0.004704481,0.040643144,0.007979753,0,0.000416853,0.009379187,0.002114039,0.003305047,0.000297752,0,0.003930326,0.001637636,0,0.003096621,0.005508411,0.002471341,0.000297752,0.000238202,0,8.93E-05,0.009408962,0.003215721,0.000297752,0.000565729,0.000893256,0.000327527,0.000297752,0.000416853,0.001637636,0.000119101,0.000208426,0.003662349,0.002471341,8.93E-05,0,0.000148876,0.000357302,0,0,0,0,0,0.000119101,2.98E-05,0,8.93E-05,0.000148876,0.001220783,0.000208426,0.001786512,0,0.001518535,0.000565729,0,0,0,0,0.000893256,0.000267977,0,0.000208426,0,0.000208426,0,0.000148876,0,0.000238202,0,0.000148876,0,0,0.000774155,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0.002441566,0,0,0,0,0,0,0,0.163972011,0.014857823,0.203573024,0.023284204,0.010897722,0.095072205,0.001994938,0.003245497,0.136817031,0.016078607,0,0.000833706,0.047580765,0.001101682,0.001071907,0.00148876,0,0.002084264,0.00681852,0.000267977,0.011939854,0.015840405,0.000714605,0.006639869,5.96E-05,0,0,0.030221825,0.013011761,0.000476403,0.030906655,0.000178651,0,0.000148876,0.00229269,0.016852762,0.000357302,0.008813458,0.013398839,0.009676939,0.00068483,0,0.000119101,0.000327527,0,0.000416853,0.000297752,0.001071907,0,0,0,0,0.007771326,8.93E-05,0.006848295,0.000655054,0.007205598,0,0.005657287,0.00378145,0,0.000119101,0,0,0.004347179,0.002471341,8.93E-05,0.000238202,0,0.000833706,0.000387078,0.000833706,0,0.000119101,0,0,0,0,0.0037219,0,0,0.001131457,8.93E-05,0.000148876,0.000982582,0.000327527,8.93E-05,2.98E-05,0.000178651,0,0,0.000565729,0,0.00074438,0.000208426,0.010897722,0,0,8.93E-05,0.000148876,0,0,0.008426381,0,0,0,0,0,0,0
1_13,13,0.605419086,0.01735894,0.09968736,0.187553968,0.014589847,0.001697186,0.005448861,0.002769093,0.002322465,0.029626321,0,5.96E-05,0.000625279,0.001994938,0.003543248,0.000565729,0,0.001875837,0.000357302,0.000238202,0,0.000476403,0.000565729,0.000119101,0.002024713,0.013934792,2.98E-05,0.000148876,0,0.000178651,5.96E-05,0.000655054,0.000267977,0,0.000327527,0.000178651,0,0,0.000238202,0,0,0,0.001518535,0.000565729,0,0.000387078,0,0,0,8.93E-05,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119101,0,0.000267977,0,2.98E-05,0,0,0,8.93E-05,0,0,5.96E-05,0,0,0,0,0,0.000208426,0,0,0,0,0,0,0,0.171207384,0.127408069,0.183951169,0.036921245,0.097751973,0.029090368,0.025576894,0.012535358,0.029239244,0.074467768,0,0.006371892,0.011135924,0.007890427,0.008128629,0.007205598,0.001458985,0.010778621,0.011552777,0.01363704,0.005240435,0.006610094,0.003483698,0.009706714,5.96E-05,0.001042132,0.000416853,0.006431443,0.002143814,0.001518535,0.002560667,0.001994938,0.001578085,0.000267977,0.002649993,0.014857823,0.000833706,0.003245497,0.002769093,0.000893256,0.000655054,5.96E-05,0.002382016,0.002084264,0,0.000327527,0.000178651,0.00148876,0,0.001161233,0.000327527,0.000297752,0.001994938,0.000446628,0.000625279,0,0.000923031,0.000148876,0.001399434,0.003275272,0.000565729,0.000267977,0.000833706,0.000476403,0.000625279,0.001965163,0.000148876,0.000148876,0,0.001012357,0.000267977,0.001131457,0.000327527,0.000506178,0,0.000208426,0,0.001280333,0.000119101,0,0.000208426,0,0.000178651,0,0.00074438,0,0,0.001578085,0,0.000655054,0,0.000119101,0,0.003066845,0,0.001339884,0,0.001756737,0.000357302,0,0.000148876,0,0.00068483,5.96E-05,0,0,0,0.000208426,0,0
2_13,13,0.433765074,0.018460622,0.078189668,0.303379485,0.023135328,0.004764032,0.007116272,0.004942683,0.001161233,0.05133244,0,2.98E-05,8.93E-05,0.003156171,0.007414024,0,5.96E-05,0.004793807,0.003245497,0.000625279,5.96E-05,0.001726961,0.001369659,0.002798869,0.000297752,0.024951615,0.000774155,2.98E-05,0.00080393,0,0.000297752,0.001339884,0.000178651,0.001429209,0.00080393,0.005746613,0,0.000297752,0.000893256,0,0,0,0.000416853,0.001071907,0,0.000297752,0,0,0,0,0.000238202,0,0.002382016,0.000178651,0,0,0,0,0,8.93E-05,0,0,0,0,0.000119101,0.000297752,0,0,0,0.000506178,0,0,0,0.000357302,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0.000178651,0.000178651,0,0,0,0,0,0.000119101,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.179901742,0.046895936,0.058686914,0.035283609,0.087926158,0.067798124,0.037218997,0.020783088,0.006044365,0.019294328,0.000357302,0.004198303,0.004198303,0.009081435,0.014143219,0.004436504,0.002530892,0.012416257,0.046538633,0.015661754,0.06187286,0.025785321,0.004793807,0.020872413,0.000416853,0.003007295,8.93E-05,0.015364002,0.006282567,0,0.004317404,0.001816287,0.003334822,0.001697186,0.005955039,0.034152151,0.00229269,0.002649993,0.00521066,0,0.004496055,0,0.003275272,0.002530892,0.002024713,0.000208426,0.001786512,0.000238202,0,0.001310109,0.00080393,0.000952806,0.011106149,0.000625279,0.001875837,0,0.000952806,0,0,0.0037219,0,0,0.001458985,0,0,0.004972458,0,0.000416853,0,0.005806163,0,0.014262319,0,0,0,0,0,0,0,0,0.003007295,0,0.001042132,0,0.000565729,0,0,0,0,0.0037219,0,0.001399434,0,0.00446628,0,0,0,0.002798869,0,0,0,0,0,0,0,0,0,0,0,0
3_13,13,0.527288968,0.017954444,0.041000447,0.265118356,0.030430252,0.005806163,0.005955039,0.004764032,0.000267977,0.054071758,0,8.93E-05,0.00074438,0.00532976,0.003305047,0.000178651,0,0.006342117,0.001280333,0.000416853,0,0.00080393,0.001816287,0.001012357,0,0.01351794,0.000565729,0,0.000238202,0,0,0.001399434,0.00074438,0,0.000565729,0.001042132,0.000416853,0,0,0.000327527,0,0,0.000476403,0.001637636,0,0.000178651,0,0,0,0,0.000506178,0,0,0.000506178,0,0,8.93E-05,0,0,8.93E-05,0,0,0,0,0,0.000297752,0,0,0,0.000506178,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208426,0,0,0,5.96E-05,0,0,0,0,0,0.000178651,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0.10861992,0.161322019,0.072443055,0.01208873,0.148131606,0.037427423,0.022956677,0.033348221,0.003483698,0.032127438,0,0.002739318,0.003215721,0.015096025,0.017626917,0.005746613,0.000655054,0.0225696,0.031204407,0.005776388,0.003185946,0.007949978,0.00905166,0.018698824,0.000387078,0.001518535,0.000565729,0.002709543,0.009200536,0.002143814,0.009200536,0.004347179,0.005448861,0.000535954,0.006550543,0.028465089,0.004168528,0.005895489,0.002947745,0.000387078,0.000535954,0,0.005389311,0.004704481,0.003751675,0.004644931,0,0.001250558,0,0.000297752,0.000506178,0,0.005746613,0.003602799,0.000833706,0,0,0,0.000446628,0.002114039,0,0,0.000476403,5.96E-05,0.000148876,0.003811225,5.96E-05,0.000208426,0,0.002203365,0,0.001161233,0.000565729,0.000387078,0,0,0,0.000178651,0,0.006193241,0.000297752,0.000476403,0.000833706,0,0.000714605,0.000178651,0,0.024088135,0,0.000982582,0,0,0,0.001697186,0,0.001816287,0,0.011999404,0,0,0,0,0.000416853,0,0,0,0,0,0,0
4_13,13,0.554443948,0.024296561,0.077862141,0.242370106,0.015096025,0.000952806,0.002411791,0.002382016,0,0.049129075,0,5.96E-05,0,0.00154831,0.002947745,0,0,0.003334822,0.000387078,0.000178651,8.93E-05,5.96E-05,0.001161233,0.000208426,0.000267977,0.014768498,2.98E-05,0,0,0,5.96E-05,0.000595504,8.93E-05,0,0,0.000446628,0,0,0,0,5.96E-05,0,0.000178651,0.000387078,0,0.000595504,0,0,0,0.000238202,0.000357302,0,0,0.000595504,0,0,0,0,0,5.96E-05,0,0,0,0,0,2.98E-05,0,0,0,8.93E-05,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0.000178651,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0.129313682,0.175524788,0.08605032,0.008009528,0.12672324,0.026678577,0.031919011,0.040017865,0.00527021,0.040553819,0,0.005299985,0.001875837,0.01208873,0.01054042,0.009289862,0.001637636,0.017805568,0.017567366,0.014917374,0.007533125,0.005597737,0.005121334,0.014679172,0,0.001310109,0.001220783,0.004436504,0.003066845,0.001607861,0.001310109,0.002709543,0.006282567,0.007116272,0.003811225,0.023343755,0.002917969,0.002471341,0.002382016,0.000357302,0.00527021,0,0.001191008,0.00229269,0.002649993,0.003900551,0,0.002917969,0,0.001101682,0.000178651,8.93E-05,0.00607414,0.000714605,0.001250558,0,0.000714605,0,0.000327527,0.003007295,0.000774155,0,0.000446628,0,0,0.004496055,0,0,0,0.001697186,0,0.005835939,0.000357302,0,0,0.000148876,0,0.002947745,0,0.002173589,0.001250558,0,0.000655054,0,8.93E-05,0,0,0.00607414,0,0.001578085,0,0,0,0.001339884,0.000178651,0.00074438,0.000238202,0.008753908,0,0,0,0,0.00080393,0.000625279,0.000119101,0,0,0.001250558,0.000387078,0
1_14,14,0.612446032,0.011820753,0.018520173,0.173946702,0.023224654,0.006997171,0.012922436,0.006163466,0.002769093,0.091826708,0,0,0.009438738,0.004704481,0.00452583,0.000119101,0,0.004287628,0.001607861,0,5.96E-05,0.003424148,0.001042132,0.000655054,0,0,0,8.93E-05,0.000506178,0,0.000178651,0.001191008,0.000476403,0,0.001101682,0.000238202,0,0,0.000387078,8.93E-05,0,0,0.000833706,0.001220783,0,0.000923031,0,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0,0,0,0,0,0,0,0,0,0.000148876,0,0,0.000119101,0,0,0,0,0.000119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134375465,0.124609201,0.177162424,0.0037219,0.100908144,0.011880304,0.070209915,0.043948191,0.02417746,0.030787554,0,0.002888194,0.055024565,0.01214828,0.017626917,0.031085306,0.000387078,0.025576894,0.004615156,0.00297752,0.006133691,0.024088135,0.006490993,0.001429209,0.004972458,0,0.000625279,0.001429209,0.003841,0.000893256,0.001935388,0.007771326,0.002769093,0.00080393,0.00068483,0.001667411,0.002769093,0.00068483,0.000714605,0.001518535,0.000327527,0,0.0037219,0.002679768,0.003513473,0.000952806,0,0.000267977,0,0,0.001458985,0.000357302,0,0.002649993,0.000178651,0,0.005865714,0,0.002114039,0,0,8.93E-05,0.000387078,0,0,0.000565729,0,0.000535954,0,0.000655054,0.001042132,0,0.000476403,0.001667411,0,0,0.000446628,0.000297752,0.000178651,0,0,0.000774155,0.000714605,0,0,0.000655054,0,0,0,0,0,0,0,0,0,0.000357302,0,0,0.000655054,0,0,0,0,0,0,0,0,0,0,0
2_14,14,0.29200536,0.039868989,0.022718476,0.395652821,0.022867351,0.002828644,0.005746613,0.004257853,0.001667411,0.146166443,0,0,0.000774155,0.002798869,0.002649993,0.000387078,0,0.003602799,0.001816287,0,8.93E-05,0.017180289,0.000952806,0.000357302,0,0,0,8.93E-05,0.005776388,0,0.007056722,0.001131457,0.000297752,0.000357302,0.000655054,0.000238202,0,0,0.000148876,0,0,0,0.001101682,0.000476403,0,0.000863481,0,0,0,0.000625279,8.93E-05,0,5.96E-05,0.000148876,0,0,0,0,0.000119101,0,0,0,0,0,0,0.005955039,0,0,2.98E-05,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286556498,0.056513324,0.113294626,0.0376954,0.066815543,0.061217806,0.037218997,0.019681405,0.020008933,0.043501563,0,0.002828644,0.015453327,0.012207831,0.0112848,0.040583594,0.000208426,0.009140986,0.044424594,0.001101682,0.003156171,0.021706119,0.002769093,0.009706714,0,0,0,0.002947745,0.010987048,0,0.001816287,0.002411791,0.003453923,0.000178651,0.006044365,0.010064017,0.000565729,0.000297752,0.003096621,0.000267977,8.93E-05,0,0.003424148,0.002798869,0,0.001726961,0.000655054,0,0.000357302,0.000774155,0.000952806,8.93E-05,0.001250558,0.000565729,0.001429209,0.000208426,0.002203365,0,0.001250558,0,0,0.001905613,0,0,0,0.002352241,0,0,0,0.000267977,0,0,0,0.000119101,0,0.000119101,0,0.000208426,0.000119101,0,0,0,0,0,0,0.000327527,0,0,0.000148876,5.96E-05,0,0,0,0.000148876,0,0.000327527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_14,14,0.459788596,0.047283013,0.024445437,0.1623046,0.093732321,0.006937621,0.012446032,0.011076373,0.001429209,0.107815989,0,0,0.005299985,0.010361769,0.012594908,0.000506178,0,0.013458389,0.00303707,0.000327527,0,0.001816287,0.005240435,0.000387078,0.000982582,0,0.000416853,0,0.001131457,0.000119101,0.000416853,0.002441566,0.00154831,8.93E-05,0.000178651,0,0.000357302,0,0,0,0,0,0.001012357,0.003364597,0.001012357,0,0,0,0,0.001161233,0.000625279,0,0,0.000714605,0.000208426,0,0,0,0,0,0,0,0,0,0,0,0,8.93E-05,0,0,0,0,0,0.000833706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279440226,0.091171654,0.154146196,0.036236415,0.090754801,0.031353283,0.011880304,0.013309513,0.026142623,0.051600417,0,0.001965163,0.034360578,0.008813458,0.009468513,0.024713414,0.000714605,0.013726366,0.018788149,0.001846062,0.004823582,0.014976924,0.007056722,0.004019652,0.000267977,0,0.000714605,0.001071907,0.006878071,0.000595504,0.004555605,0.004019652,0.001429209,0.001339884,0.001429209,0.002888194,0.000238202,0.000327527,0.000833706,0.000535954,0.000416853,0,0.001042132,0.002322465,0,0.000893256,0.000476403,0,0,0.000774155,0.000714605,0.000893256,0.000357302,0.001161233,0.000327527,0,0.001578085,0,0.001101682,0,0,0.001310109,0.000982582,0.000327527,0,0.001578085,0,0.000446628,0.000148876,0,0.000267977,0.000506178,0,0.000387078,0.000148876,0,0,0.000119101,0.000267977,0.000327527,0,0.000446628,0.000416853,0,0,0.000446628,0,0,0.000297752,0,0,0,0,0.000148876,2.98E-05,0.000476403,0,0,0,8.93E-05,0.000208426,0,0,0,0,0.000119101,0,0,0,0
4_14,14,0.333095132,0.062527914,0.009647164,0.307488462,0.110525532,0.001637636,0.018371297,0.020187584,0.00074438,0.056483549,0,0.000119101,0.000148876,0.012862885,0.011195474,0.000774155,0,0.017716242,0.000148876,0,0.000476403,0.000476403,0.006371892,0.001369659,0,0,0,0.000357302,0,0.00068483,0,0.004436504,0.001399434,0.00074438,0,0.000297752,0.00068483,0,0,0.000238202,5.96E-05,0,0.001429209,0.003096621,0.00223314,0,0,0,0,0,0.001101682,0,0,0.003126396,0.000357302,0,0,0,0.000267977,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0,0.000833706,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184278696,0.068393628,0.217656692,0.028018461,0.109215424,0.017716242,0.024683639,0.020008933,0.081732916,0.011195474,0.000148876,0.001816287,0.071936877,0.00911121,0.011403901,0.039601012,0.000774155,0.016822986,0.00303707,0.001667411,0.002382016,0.0151258,0.004406729,0.001965163,0.000148876,0,0.000774155,0.004496055,0.00074438,0.000357302,0.000297752,0.001399434,0.001339884,0.000833706,0.000565729,0.000863481,0.000625279,0.000476403,0.001042132,0.00830728,0.000863481,0,0.002054489,0.002441566,0,0.000327527,0.000357302,0,0.000535954,8.93E-05,0.001161233,0,0.000625279,0.001578085,0.000655054,0,0.000327527,0,0.00452583,0,0,0.005121334,0.000714605,0,0,0.000267977,0,5.96E-05,0,0.000119101,0,8.93E-05,0,0.000387078,0,0,0.000148876,0.000357302,0.000178651,0,0.000446628,0.000267977,0,0,0,0.000297752,0,0,0,0,0,0,0,0.000208426,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0
1_15,15,0.447104362,0.026589251,0.166889981,0.001518535,0.026708352,0.080005955,0.022450499,0.011493226,0.042816734,0.00532976,0,0.002262915,0.034985857,0.005895489,0.005002233,0.013041536,0.000893256,0.005002233,0.005091559,0.01202918,0.008217954,0.011433676,0.001369659,0.000446628,0.000982582,0,0,0.00830728,0.005002233,0.000148876,0.002173589,0.001429209,0.001578085,0.000506178,0.000923031,0,0.000208426,0.003900551,0.001965163,0,0.003930326,0,0.000714605,0.001042132,0,0.000178651,0,0.000119101,0,0.000387078,0.000267977,8.93E-05,0.000833706,0.000238202,0.000119101,0.011731428,0.000267977,0.000148876,0.000863481,0,0,0.001280333,0,0,0,0.000148876,0,0.000148876,0,0.000506178,0,0,0,0,0,0,0,0,0,0,0,0.001250558,0,5.96E-05,5.96E-05,0,0,0,0.001012357,0,0,0,0,0,0,0,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0.330474914,0.010004466,0.305940152,0.003424148,0.009706714,0.024832515,0.012446032,0.016465684,0.053863332,0.007294923,0,0.002798869,0.029864523,0.001250558,0.001280333,0.051540866,0.006699419,0.001458985,0.001935388,0.026202174,0.01816287,0.006044365,0.000625279,0.000535954,0,0,0,0.009408962,0.001012357,0.000178651,0.002828644,0.000208426,0.000416853,0.000297752,0.000297752,0.000327527,0.000416853,0.005448861,0.000327527,0,0.004883132,0,0.000178651,0.000387078,0,0.000148876,0,0,0,0.000208426,0,0.000267977,0.000208426,0,0.000238202,0.022152747,0.000119101,0,0.001012357,0,0,0.002888194,0,0,0,2.98E-05,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0.007116272,0,0,0.000148876,0,0,0,0.000178651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
